1738023
1585511
292466
508244
155161
192374
97292
65216
405971
389803
60783
85234
52815
75931
32665
12296
1029694
970631
185581
298952
3713618
3025049
489605
1250124
4916
8095
21096
19094
437266
509530
210848
158010
32148
17068
12689
18703
72289
119172
90545
40073
194067
78895
58554
170090
92188
85230
35698
41180
128465
37480
47405
126381
15668
20173
19632
16225
102632
207674
147176
46732
644521
836023
308074
137002
184956
261102
105269
38933
184416
230473
61696
40100
552780
453300
334504
471061
109529
262509
217505
86337
47556
77244
56785
44360
23849
32078
50318
48380
14720
1678
4317
17828
100413
69987
78229
110926
456229
284591
86975
248726
244539
215809
79737
125204
275768
250305
105702
130318
730978
467474
281214
527153
143969
110209
124909
153916
2595
9066
6165
1406
93505
186070
102360
18425
84398
145840
82479
22395
85415
140237
95562
46211
493076
605214
184125
91970
3269
4861
3333
2359
108023
157011
97639
44045
16014
13178
14036
10703
82947
79704
70928
69349
1514
362
19147
21068
167381
112710
76506
127472
